date,review_roaster,coffee,rating,link,Roaster Location:,Coffee Origin:,Roast Level:,Agtron:,Est. Price:,Review Date:,Aroma:,Body:,Flavor:,Aftertaste:,With Milk:,Acidity/Structure:,Acidity:
2024-01-04,Merge Coffee Company,Costa Rica Cordillera de Fuego,93,https://www.coffeereview.com/review/costa-rica-cordillera-de-fuego/,"Harrisonburg, Virginia","Tarrazu growing region, Costa Rica",Medium-Light,58/77,$18.99/12 ounces,June 2022,9,9,9,8,,8,
2024-01-04,Roadmap CoffeeWorks,Tanzania Mbeya Mimba,95,https://www.coffeereview.com/review/tanzania-mbeya-mimba/,"Lexington, Virginia","Mbozi, Mbeya growing region, southwestern Tanzania",Medium-Light,58/76,$18.75/12 ounces,June 2022,9,9,9,9,,9,
2024-01-04,Roadmap CoffeeWorks,Costa Rica La Chumeca,94,https://www.coffeereview.com/review/costa-rica-la-chumeca/,"Lexington, Virginia","Santa Maria de Dota, Costa Rica",Medium-Light,60/78,$23.00/12 ounces,June 2022,9,9,9,8,,9,
2024-01-04,Roadmap CoffeeWorks,Ethiopia Sidamo Yirgalem,92,https://www.coffeereview.com/review/ethiopia-sidamo-yirgalem/,"Lexington, Virginia","Sidamo growing region, southern Ethiopia",Medium-Light,61/77,$19.50/12 ounces,June 2022,9,8,9,8,,8,
2024-01-04,Mostra Coffee,Gesha Spirits,95,https://www.coffeereview.com/review/gesha-spirits/,"San Diego, California","Huila, Colombia",Medium-Light,60/77,$24.50/5.5 ounces,June 2022,9,9,10,8,,9,
2024-01-04,Buon Caffe,Kenya Nyeri Hill Farm AA TOP,94,https://www.coffeereview.com/review/kenya-nyeri-hill-farm-aa-top/,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,59/79,NT $349/8 ounces,June 2022,9,9,9,8,,9,
2024-01-04,Mostra Coffee,Philippines Sitio Belis 1017,93,https://www.coffeereview.com/review/philippines-sitio-belis-1017/,"San Diego, California","Benguet, Philippines",Medium-Light,59/76,$26.50/6 ounces,June 2022,9,8,9,8,,9,
2024-01-04,Mostra Coffee,Philippines Sitio Belis 1014,92,https://www.coffeereview.com/review/philippines-sitio-belis-1014/,"San Diego, Calfornia","Benguet Province, The Philippines",Medium-Light,58/76,$26.50/6 ounces,June 2022,8,9,9,8,,8,
2024-01-04,Buon Caffe,Costa Rica Tarrazu Dota El Diosa Geisha,93,https://www.coffeereview.com/review/costa-rica-tarrazu-dota-el-diosa-geisha/,"Taipei, Taiwan","Tarrazu growing region, Costa Rica",Medium-Light,60/76,NT $789/8 ounces,June 2022,9,8,9,8,,9,
2024-01-04,Buon Caffe,Ethiopia Gedeb Worka Single Variety 74110 G1,92,https://www.coffeereview.com/review/ethiopia-gedeb-worka-single-variety-74110-g1/,"Taipei, Taiwan","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,58/76,NT $349/8 ounces,June 2022,9,8,9,8,,8,
2024-01-04,Jackrabbit Java,Costa Rica Las Montañas Honey,94,https://www.coffeereview.com/review/costa-rica-las-montanas-honey/,"Thermopolis, Wyoming","Tarrazú growing region, Costa Rica",Medium-Light,60/78,$14.00/12 ounces,June 2022,9,9,9,8,,9,
2024-01-04,Equator Coffees,Colombia Finca La Guaca Ají,94,https://www.coffeereview.com/review/colombia-finca-la-guaca-aji/,"San Rafael, California","Pitalito Municipality, Huila Department, Colombia",Light,62/80,$19.50/6 ounces,June 2022,9,9,9,8,,9,
2024-01-04,Coffee Hound,44˚N 68˚W Bar Harbor,92,https://www.coffeereview.com/review/44%cb%9an-68%cb%9aw-bar-harbor/,"Brewer, Maine",Costa Rica; Sumatra,Medium-Light,54/70,$13.99/12 ounces,June 2022,9,8,9,8,,8,
2024-01-04,Jackrabbit Java,Panama Finca Santa Teresa,93,https://www.coffeereview.com/review/panama-finca-santa-teresa/,"Thermopolis, Wyoming","Chiriquí Province, Panama",Medium-Light,59/77,$14.00/12 ounces,June 2022,9,8,9,8,,9,
2024-01-04,Jackrabbit Java,Zambia Mafinga Hills Natural,92,https://www.coffeereview.com/review/zambia-mafinga-hills-natural/,"Thermopolis, Wyoming","Northern Province, Zambia",Medium-Light,58/74,$14.00/12 ounces,June 2022,9,8,9,8,,8,
